market_ticker,series,family,class,timestamp,track,arm,prior_outcome,streak_direction,streak_length,strike,spot,z_dir,model_prob_yes,market_yes_bid,market_yes_ask,exec_price,edge,fee,slippage,side,size,kelly_units,resolution,gross_pnl,net_pnl,split
KXMLBTOTAL-26AUG221905LAATEX-4,KXMLBTOTAL,KXMLBTOTAL|4,BASEBALL_TOTAL,2026-08-23T00:34:38Z,A,A0_mirror,yes,yes,11,3.5,,,0.885006,73,74,27,-18.5006,2,1,no,1,4,no,73,70,holdout
KXMLBTOTAL-26AUG221905LAATEX-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-23T00:34:38Z,A,A0_mirror,no,no,1,4.5,,,0.840914,64,65,36,-23.0914,2,1,no,1,4,no,64,61,holdout
KXMLBTOTAL-26AUG221905LAATEX-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-23T00:34:39Z,A,A0_mirror,no,no,1,9.5,,,0.392086,7,14,93,-34.2086,1,1,no,1,3,no,7,5,holdout
KXMLBTOTAL-26AUG221905LAATEX-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-23T00:34:39Z,A,A0_mirror,no,no,1,10.5,,,0.321956,5,7,95,-29.1956,1,1,no,1,3,no,5,3,holdout
KXMLBTOTAL-26AUG221905LAATEX-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-23T00:34:39Z,A,A0_mirror,no,no,1,5.5,,,0.739294,43,44,57,-33.9294,2,1,no,1,4,no,43,40,holdout
KXMLBTOTAL-26AUG221905LAATEX-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T00:34:39Z,A,A0_mirror,no,no,1,6.5,,,0.670567,33,34,67,-37.0567,2,1,no,1,4,no,33,30,holdout
KXMLBTOTAL-26AUG221905LAATEX-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T00:34:39Z,A,A0_mirror,no,no,1,7.5,,,0.551732,22,26,78,-36.1732,2,1,no,1,4,no,22,19,holdout
KXMLBTOTAL-26AUG221905LAATEX-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-23T00:34:39Z,A,A0_mirror,no,no,1,8.5,,,0.469713,16,17,84,-32.9713,1,1,no,1,4,no,16,14,holdout
KXMLBTOTAL-26AUG221905LAATEX-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-23T00:34:40Z,A,A0_mirror,no,no,1,11.5,,,0.269824,3,4,97,-25.9824,1,1,no,1,2,no,3,1,holdout
KXMLBTOTAL-26AUG221905LAATEX-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-23T00:34:40Z,A,A0_mirror,no,no,1,12.5,,,0.253122,1,3,99,-26.3122,1,1,no,1,2,no,1,-1,holdout
KXMLBTOTAL-26AUG221910NYMCWS-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-23T00:39:41Z,A,A0_mirror,no,no,2,11.5,,,0.269824,53,54,54,-30.0176,2,1,yes,1,4,yes,46,43,holdout
KXMLBTOTAL-26AUG221910ATHHOU-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-23T00:49:38Z,A,A0_mirror,yes,yes,1,4.5,,,0.840914,65,66,35,-22.0914,2,1,no,1,4,yes,-35,-38,holdout
KXMLBTOTAL-26AUG221910ATHHOU-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-23T00:49:38Z,A,A0_mirror,yes,yes,1,5.5,,,0.739294,44,45,56,-32.9294,2,1,no,1,4,yes,-56,-59,holdout
KXMLBTOTAL-26AUG221910ATHHOU-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T00:49:38Z,A,A0_mirror,yes,yes,1,6.5,,,0.670567,34,35,66,-36.0567,2,1,no,1,4,yes,-66,-69,holdout
KXMLBTOTAL-26AUG221905TBBAL-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-23T00:49:40Z,A,A0_mirror,no,no,2,9.5,,,0.392086,5,6,95,-36.2086,1,1,no,1,4,no,5,3,holdout
KXMLBTOTAL-26AUG221905TBBAL-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-23T00:49:40Z,A,A0_mirror,no,no,2,10.5,,,0.321956,1,3,99,-33.1956,1,1,no,1,3,no,1,-1,holdout
KXMLBTOTAL-26AUG221905TBBAL-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-23T00:49:40Z,A,A0_mirror,yes,yes,2,4.5,,,0.840914,43,44,57,-44.0914,2,1,no,1,4,yes,-57,-60,holdout
KXMLBTOTAL-26AUG221905TBBAL-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-23T00:49:40Z,A,A0_mirror,yes,yes,2,5.5,,,0.739294,25,27,75,-51.9294,2,1,no,1,4,no,25,22,holdout
KXMLBTOTAL-26AUG221905TBBAL-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T00:49:40Z,A,A0_mirror,yes,yes,2,6.5,,,0.670567,20,21,80,-50.0567,2,1,no,1,4,no,20,17,holdout
KXMLBTOTAL-26AUG221905TBBAL-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T00:49:40Z,A,A0_mirror,no,no,2,7.5,,,0.551732,9,11,91,-48.1732,1,1,no,1,4,no,9,7,holdout
KXMLBTOTAL-26AUG221905TBBAL-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-23T00:49:40Z,A,A0_mirror,no,no,2,8.5,,,0.469713,7,8,93,-41.9713,1,1,no,1,4,no,7,5,holdout
KXMLBTOTAL-26AUG221905TBBAL-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-23T00:49:41Z,A,A0_mirror,yes,yes,1,11.5,,,0.269824,1,2,99,-27.9824,1,1,no,1,3,no,1,-1,holdout
KXMLBTOTAL-26AUG221905TBBAL-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-23T00:49:41Z,A,A0_mirror,no,no,2,12.5,,,0.253122,2,3,98,-25.3122,1,1,no,1,2,no,2,0,holdout
KXMLBTOTAL-26AUG222010CINAZ-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T00:54:29Z,A,A0_mirror,no,no,3,7.5,,,0.551732,69,70,70,-17.8268,2,1,yes,1,2,yes,30,27,holdout
KXMLBTOTAL-26AUG222010CINAZ-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-23T00:54:30Z,A,A0_mirror,no,no,3,8.5,,,0.469713,60,61,61,-17.0287,2,1,yes,1,2,yes,39,36,holdout
KXMLBTOTAL-26AUG221915CHCSEA-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T01:00:27Z,A,A0_mirror,no,no,1,6.5,,,0.670567,85,90,90,-24.9433,1,1,yes,1,2,yes,10,8,holdout
KXMLBTOTAL-26AUG221915CHCSEA-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T01:00:27Z,A,A0_mirror,yes,yes,1,7.5,,,0.551732,65,74,74,-21.8268,2,1,yes,1,1,yes,26,23,holdout
KXMLBTOTAL-26AUG221915CHCSEA-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-23T01:00:28Z,A,A0_mirror,no,no,1,11.5,,,0.269824,11,19,89,-17.9824,1,1,no,1,1,no,11,9,holdout
KXMLBTOTAL-26AUG221910ATHHOU-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T01:04:27Z,A,A0_mirror,yes,yes,2,7.5,,,0.551732,12,13,88,-45.1732,1,1,no,1,4,no,12,10,holdout
KXMLBTOTAL-26AUG221910ATHHOU-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-23T01:04:27Z,A,A0_mirror,yes,yes,2,8.5,,,0.469713,9,10,91,-39.9713,1,1,no,1,4,no,9,7,holdout
KXMLBTOTAL-26AUG221910ATHHOU-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-23T01:04:28Z,A,A0_mirror,no,no,4,9.5,,,0.392086,5,6,95,-36.2086,1,1,no,1,4,no,5,3,holdout
KXMLBTOTAL-26AUG221910ATHHOU-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-23T01:04:28Z,A,A0_mirror,no,no,4,10.5,,,0.321956,3,4,97,-31.1956,1,1,no,1,3,no,3,1,holdout
KXMLBTOTAL-26AUG221910ATHHOU-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-23T01:04:28Z,A,A0_mirror,no,no,2,11.5,,,0.269824,2,3,98,-26.9824,1,1,no,1,3,no,2,0,holdout
KXMLBTOTAL-26AUG221910ATHHOU-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-23T01:04:28Z,A,A0_mirror,no,no,3,12.5,,,0.253122,1,2,99,-26.3122,1,1,no,1,2,no,1,-1,holdout
KXMLBTOTAL-26AUG222040MINSD-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-23T01:04:29Z,A,A0_mirror,yes,yes,1,5.5,,,0.739294,88,89,89,-17.0706,1,1,yes,1,1,yes,11,9,holdout
KXMLBTOTAL-26AUG221915PITLAD-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-23T01:04:30Z,A,A0_mirror,no,no,5,9.5,,,0.392086,52,53,53,-16.7914,2,1,yes,1,3,no,-53,-56,holdout
KXMLBTOTAL-26AUG221915PITLAD-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-23T01:04:30Z,A,A0_mirror,no,no,5,10.5,,,0.321956,41,42,42,-12.8044,2,1,yes,1,2,no,-42,-45,holdout
KXMLBTOTAL-26AUG221915PITLAD-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T01:04:30Z,A,A0_mirror,no,no,1,7.5,,,0.551732,84,85,85,-31.8268,1,1,yes,1,4,no,-85,-87,holdout
KXMLBTOTAL-26AUG221915PITLAD-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-23T01:04:30Z,A,A0_mirror,no,no,1,8.5,,,0.469713,72,73,73,-29.0287,2,1,yes,1,4,no,-73,-76,holdout
KXMLBTOTAL-26AUG222010CINAZ-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-23T01:34:27Z,A,A0_mirror,no,no,5,12.5,,,0.253122,39,41,41,-18.6878,2,1,yes,1,4,yes,59,56,holdout
KXMLBTOTAL-26AUG221915SFBOS-3,KXMLBTOTAL,KXMLBTOTAL|3,BASEBALL_TOTAL,2026-08-23T01:34:27Z,A,A0_mirror,yes,yes,26,2.5,,,0.942514,63,64,37,-34.2514,2,1,no,1,4,yes,-37,-40,holdout
KXMLBTOTAL-26AUG221915SFBOS-4,KXMLBTOTAL,KXMLBTOTAL|4,BASEBALL_TOTAL,2026-08-23T01:34:28Z,A,A0_mirror,yes,yes,1,3.5,,,0.885006,39,40,61,-52.5006,2,1,no,1,4,yes,-61,-64,holdout
KXMLBTOTAL-26AUG221915SFBOS-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-23T01:34:28Z,A,A0_mirror,yes,yes,3,4.5,,,0.840914,32,33,68,-55.0914,2,1,no,1,4,yes,-68,-71,holdout
KXMLBTOTAL-26AUG221915SFBOS-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-23T01:34:28Z,A,A0_mirror,yes,yes,2,5.5,,,0.739294,15,25,85,-60.9294,1,1,no,1,4,no,15,13,holdout
KXMLBTOTAL-26AUG221915SFBOS-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T01:34:28Z,A,A0_mirror,yes,yes,1,6.5,,,0.670567,11,14,89,-58.0567,1,1,no,1,4,no,11,9,holdout
KXMLBTOTAL-26AUG221915SFBOS-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T01:34:28Z,A,A0_mirror,no,no,2,7.5,,,0.551732,7,8,93,-50.1732,1,1,no,1,4,no,7,5,holdout
KXMLBTOTAL-26AUG221915SFBOS-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-23T01:34:28Z,A,A0_mirror,no,no,2,8.5,,,0.469713,5,6,95,-43.9713,1,1,no,1,4,no,5,3,holdout
KXMLBTOTAL-26AUG221915SFBOS-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-23T01:34:29Z,A,A0_mirror,yes,yes,1,9.5,,,0.392086,3,5,97,-38.2086,1,1,no,1,4,no,3,1,holdout
KXMLBTOTAL-26AUG221915SFBOS-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-23T01:34:29Z,A,A0_mirror,yes,yes,1,10.5,,,0.321956,2,7,98,-32.1956,1,1,no,1,3,no,2,0,holdout
KXMLBTOTAL-26AUG221915SFBOS-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-23T01:34:29Z,A,A0_mirror,yes,yes,1,11.5,,,0.269824,1,6,99,-27.9824,1,1,no,1,2,no,1,-1,holdout
KXMLBTOTAL-26AUG221910NYMCWS-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-23T01:39:35Z,A,A0_mirror,yes,yes,2,13.5,,,0.300533,69,70,70,-42.9467,2,1,yes,1,4,yes,30,27,holdout
KXMLBTOTAL-26AUG221910NYMCWS-15,KXMLBTOTAL,KXMLBTOTAL|15,BASEBALL_TOTAL,2026-08-23T01:39:35Z,A,A0_mirror,yes,yes,1,14.5,,,0.363941,61,62,62,-28.6059,2,1,yes,1,4,yes,38,35,holdout
KXMLBTOTAL-26AUG222010CLECOL-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T01:44:27Z,A,A0_mirror,no,no,1,6.5,,,0.670567,91,93,93,-27.9433,1,1,yes,1,3,yes,7,5,holdout
KXMLBTOTAL-26AUG222010CLECOL-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T01:44:27Z,A,A0_mirror,no,no,3,7.5,,,0.551732,77,80,80,-27.8268,2,1,yes,1,3,no,-80,-83,holdout
KXMLBTOTAL-26AUG222010CLECOL-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-23T01:44:28Z,A,A0_mirror,no,no,1,9.5,,,0.392086,53,54,54,-17.7914,2,1,yes,1,3,no,-54,-57,holdout
KXMLBTOTAL-26AUG222010CLECOL-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-23T01:44:28Z,A,A0_mirror,no,no,1,10.5,,,0.321956,44,45,45,-15.8044,2,1,yes,1,3,no,-45,-48,holdout
KXMLBTOTAL-26AUG222010CLECOL-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-23T01:44:28Z,A,A0_mirror,yes,yes,3,13.5,,,0.300533,16,19,84,-16.0533,1,1,no,1,1,no,16,14,holdout
KXMLBTOTAL-26AUG222010CLECOL-15,KXMLBTOTAL,KXMLBTOTAL|15,BASEBALL_TOTAL,2026-08-23T01:44:28Z,A,A0_mirror,yes,yes,2,14.5,,,0.363941,12,15,88,-26.3941,1,1,no,1,3,no,12,10,holdout
KXMLBTOTAL-26AUG222010CLECOL-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-23T01:44:28Z,A,A0_mirror,no,no,3,8.5,,,0.469713,68,69,69,-25.0287,2,1,yes,1,3,no,-69,-72,holdout
KXMLBTOTAL-26AUG222010CLECOL-16,KXMLBTOTAL,KXMLBTOTAL|16,BASEBALL_TOTAL,2026-08-23T01:44:29Z,A,A0_mirror,no,no,6,15.5,,,0.384327,8,10,92,-32.4327,1,1,no,1,3,no,8,6,holdout
KXMLBTOTAL-26AUG222040MINSD-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T01:49:34Z,A,A0_mirror,yes,yes,1,6.5,,,0.670567,95,96,96,-30.9433,1,1,yes,1,3,yes,4,2,holdout
KXMLBTOTAL-26AUG222040MINSD-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-23T02:09:39Z,A,A0_mirror,no,no,2,9.5,,,0.392086,49,51,51,-14.7914,2,1,yes,1,2,yes,49,46,holdout
KXMLBTOTAL-26AUG222040MINSD-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-23T02:09:39Z,A,A0_mirror,no,no,2,10.5,,,0.321956,39,40,40,-10.8044,2,1,yes,1,2,yes,60,57,holdout
KXMLBTOTAL-26AUG222040MINSD-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T02:09:39Z,A,A0_mirror,no,no,4,7.5,,,0.551732,79,81,81,-28.8268,2,1,yes,1,3,yes,19,16,holdout
KXMLBTOTAL-26AUG222040MINSD-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-23T02:09:39Z,A,A0_mirror,no,no,4,8.5,,,0.469713,64,66,66,-22.0287,2,1,yes,1,3,yes,34,31,holdout
KXMLBTOTAL-26AUG231335TORNYY-4,KXMLBTOTAL,KXMLBTOTAL|4,BASEBALL_TOTAL,2026-08-23T18:04:32Z,A,A0_mirror,yes,yes,3,3.5,,,0.885006,81,83,19,-10.5006,2,1,no,1,4,yes,-19,-22,holdout
KXMLBTOTAL-26AUG231335TBBAL-3,KXMLBTOTAL,KXMLBTOTAL|3,BASEBALL_TOTAL,2026-08-23T18:34:31Z,A,A0_mirror,yes,yes,32,2.5,,,0.942514,83,85,17,-13.2514,1,1,no,1,4,yes,-17,-19,holdout
KXMLBTOTAL-26AUG231410ATHHOU-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-23T18:39:40Z,A,A0_mirror,yes,yes,5,4.5,,,0.840914,96,97,97,-14.9086,1,1,yes,1,1,yes,3,1,holdout
KXMLBTOTAL-26AUG231410ATHHOU-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-23T18:39:40Z,A,A0_mirror,yes,yes,1,5.5,,,0.739294,90,91,91,-19.0706,1,1,yes,1,2,yes,9,7,holdout
KXMLBTOTAL-26AUG231335TORNYY-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-23T18:44:34Z,A,A0_mirror,yes,yes,6,4.5,,,0.840914,94,96,96,-13.9086,1,1,yes,1,1,yes,4,2,holdout
KXMLBTOTAL-26AUG231335TORNYY-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-23T18:44:34Z,A,A0_mirror,yes,yes,2,5.5,,,0.739294,82,85,85,-13.0706,1,1,yes,1,1,yes,15,13,holdout
KXMLBTOTAL-26AUG231335TORNYY-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T18:44:34Z,A,A0_mirror,yes,yes,2,6.5,,,0.670567,74,75,75,-10.9433,2,1,yes,1,1,yes,25,22,holdout
KXMLBTOTAL-26AUG231340WSHMIA-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-23T18:44:35Z,A,A0_mirror,yes,yes,3,5.5,,,0.739294,65,66,35,-11.9294,2,1,no,1,2,yes,-35,-38,holdout
KXMLBTOTAL-26AUG231340WSHMIA-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T18:44:35Z,A,A0_mirror,yes,yes,3,6.5,,,0.670567,55,56,45,-15.0567,2,1,no,1,3,yes,-45,-48,holdout
KXMLBTOTAL-26AUG231410DETKC-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-23T18:49:40Z,A,A0_mirror,yes,yes,1,9.5,,,0.392086,78,80,80,-43.7914,2,1,yes,1,4,yes,20,17,holdout
KXMLBTOTAL-26AUG231410DETKC-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T18:49:40Z,A,A0_mirror,yes,yes,4,6.5,,,0.670567,98,99,99,-33.9433,1,1,yes,1,3,yes,1,-1,holdout
KXMLBTOTAL-26AUG231410DETKC-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T18:49:40Z,A,A0_mirror,yes,yes,1,7.5,,,0.551732,94,95,95,-41.8268,1,1,yes,1,4,yes,5,3,holdout
KXMLBTOTAL-26AUG231410DETKC-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-23T18:49:40Z,A,A0_mirror,yes,yes,1,8.5,,,0.469713,88,89,89,-44.0287,1,1,yes,1,4,yes,11,9,holdout
KXMLBTOTAL-26AUG231410DETKC-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-23T18:49:41Z,A,A0_mirror,yes,yes,1,10.5,,,0.321956,69,71,71,-41.8044,2,1,yes,1,4,yes,29,26,holdout
KXMLBTOTAL-26AUG231410DETKC-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-23T18:49:41Z,A,A0_mirror,yes,yes,1,11.5,,,0.269824,58,60,60,-36.0176,2,1,yes,1,4,yes,40,37,holdout
KXMLBTOTAL-26AUG231410DETKC-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-23T18:49:41Z,A,A0_mirror,no,no,3,12.5,,,0.253122,49,51,51,-28.6878,2,1,yes,1,4,yes,49,46,holdout
KXMLBTOTAL-26AUG231410DETKC-15,KXMLBTOTAL,KXMLBTOTAL|15,BASEBALL_TOTAL,2026-08-23T19:09:37Z,A,A0_mirror,yes,yes,1,14.5,,,0.363941,19,20,81,-20.3941,2,1,no,1,2,yes,-81,-84,holdout
KXMLBTOTAL-26AUG231435LAATEX-4,KXMLBTOTAL,KXMLBTOTAL|4,BASEBALL_TOTAL,2026-08-23T19:14:35Z,A,A0_mirror,yes,yes,8,3.5,,,0.885006,95,96,96,-9.4994,1,1,yes,1,1,yes,4,2,holdout
KXMLBTOTAL-26AUG231435LAATEX-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-23T19:14:35Z,A,A0_mirror,yes,yes,9,4.5,,,0.840914,90,91,91,-8.9086,1,1,yes,1,1,yes,9,7,holdout
KXMLBTOTAL-26AUG231335STLPHI-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-23T19:19:42Z,A,A0_mirror,yes,yes,10,4.5,,,0.840914,59,61,41,-28.0914,2,1,no,1,4,yes,-41,-44,holdout
KXMLBTOTAL-26AUG231335STLPHI-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-23T19:19:42Z,A,A0_mirror,yes,yes,4,5.5,,,0.739294,42,43,58,-34.9294,2,1,no,1,4,yes,-58,-61,holdout
KXMLBTOTAL-26AUG231335STLPHI-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-23T19:19:43Z,A,A0_mirror,yes,yes,2,9.5,,,0.392086,8,9,92,-33.2086,1,1,no,1,4,yes,-92,-94,holdout
KXMLBTOTAL-26AUG231335STLPHI-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-23T19:19:43Z,A,A0_mirror,yes,yes,2,10.5,,,0.321956,5,6,95,-29.1956,1,1,no,1,3,no,5,3,holdout
KXMLBTOTAL-26AUG231335STLPHI-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T19:19:43Z,A,A0_mirror,yes,yes,5,6.5,,,0.670567,32,33,68,-38.0567,2,1,no,1,4,yes,-68,-71,holdout
KXMLBTOTAL-26AUG231335STLPHI-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T19:19:43Z,A,A0_mirror,yes,yes,3,7.5,,,0.551732,17,19,83,-40.1732,1,1,no,1,4,yes,-83,-85,holdout
KXMLBTOTAL-26AUG231335STLPHI-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-23T19:19:43Z,A,A0_mirror,yes,yes,3,8.5,,,0.469713,14,16,86,-34.9713,1,1,no,1,4,yes,-86,-88,holdout
KXMLBTOTAL-26AUG231335STLPHI-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-23T19:19:44Z,A,A0_mirror,yes,yes,2,11.5,,,0.269824,4,5,96,-24.9824,1,1,no,1,2,no,4,2,holdout
KXMLBTOTAL-26AUG231335STLPHI-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-23T19:19:44Z,A,A0_mirror,yes,yes,1,12.5,,,0.253122,2,4,98,-25.3122,1,1,no,1,2,no,2,0,holdout
KXMLBTOTAL-26AUG231410ATHHOU-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T19:19:45Z,A,A0_mirror,yes,yes,6,6.5,,,0.670567,79,83,83,-17.9433,1,1,yes,1,1,yes,17,15,holdout
KXMLBTOTAL-26AUG231410ATHHOU-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-23T19:19:46Z,A,A0_mirror,yes,yes,5,7.5,,,0.551732,67,69,69,-16.8268,2,1,yes,1,2,yes,31,28,holdout
KXMLBTOTAL-26AUG231410ATHHOU-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-23T19:19:46Z,A,A0_mirror,yes,yes,4,8.5,,,0.469713,57,58,58,-14.0287,2,1,yes,1,2,yes,42,39,holdout
KXMLBTOTAL-26AUG231510CLECOL-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-23T19:19:48Z,A,A0_mirror,yes,yes,5,5.5,,,0.739294,91,96,96,-24.0706,1,1,yes,1,2,yes,4,2,holdout
KXMLBTOTAL-26AUG231510CLECOL-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-23T19:19:48Z,A,A0_mirror,yes,yes,7,6.5,,,0.670567,85,93,93,-27.9433,1,1,yes,1,2,yes,7,5,holdout
KXMLBTOTAL-26AUG231335TBBAL-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-23T19:24:41Z,A,A0_mirror,yes,yes,4,9.5,,,0.392086,13,14,87,-28.2086,1,1,no,1,3,no,13,11,holdout
KXMLBTOTAL-26AUG231335TBBAL-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-23T19:24:41Z,A,A0_mirror,yes,yes,11,4.5,,,0.840914,73,74,27,-14.0914,2,1,no,1,4,no,73,70,holdout
